epoch,acc,f1,loss
115,0.9937497035717353,0.7564217859931279,0.01747968828950542
116,0.9942837530987926,0.8037854849142082,0.01535382616099887
117,0.9943633443977211,0.7964692663162477,0.015459402168107214
118,0.9951665898217348,0.8287862496120101,0.012934662639622285
119,0.9959613358207845,0.848114284069173,0.010646101984457817
120,0.9958881235489409,0.839078941876917,0.011184314667861892
121,0.9956541961013573,0.8324345511563359,0.011819286011159284
122,0.9957292357451948,0.8370168182958418,0.011730289190959928
123,0.9858058682354027,0.3836660610138623,0.06390876822085362
124,0.9968985282442727,0.6479958113085038,0.00942180380661801
125,0.9978957027918288,0.6953110646639489,0.0069174740502543595
126,0.9992029335136194,0.27929206472128304,0.0029608439011531693
127,0.9991223233600333,0.2542881952355447,0.0025195195859184843
128,0.9931349738367693,0.4531755569588274,0.03563893538282062
129,0.9911695288209355,0.6580214698700344,0.03567864980110351
130,0.9903028562776861,0.2686473612207208,0.03513259245456942
131,0.9909347198596372,0.3575141550029569,0.026949287301731233
132,0.9909328145173033,0.4247104249213153,0.02607002427922437
133,0.9917273671564331,0.4593627531568962,0.024305025241131227
134,0.991153258213743,0.44371062625823987,0.02601867565149716
135,0.9889245336705126,0.42555793755608085,0.03372400569077629
136,0.9906267284266366,0.47714241690748116,0.028140604594681002
137,0.9912881055207916,0.4790920867304513,0.025085771439514824
138,0.9917362912960419,0.5116153709965057,0.023474050301011205
139,0.9923222228528489,0.5383590087334192,0.022535761625053198
140,0.9919412392815784,0.5825580541341722,0.02410835782063853
141,0.9947840895442599,0.7962114183261115,0.01397943469573529
142,0.9954374021367348,0.8203774223292363,0.012488793549562395
143,0.996531793829817,0.8570820771598766,0.009565872496650836
144,0.9960282574712158,0.8533317122023224,0.010614631608048741
145,0.9953496899959939,0.8235955714257487,0.012611259721216614
146,0.9940431786779953,0.778931018470763,0.016539293902800147
147,0.9952056608875869,0.8294234659155024,0.013261499465052467
148,0.9949458854375896,0.8254550937754821,0.013753674950344628
149,0.9955903631751324,0.8434440451377302,0.011926464239302246
150,0.9966715357232547,0.8741020003402642,0.008897881502583698
151,0.9960068157636824,0.8456799244971612,0.010992214628139716
152,0.9960449367788906,0.8491879297433204,0.010905172721932296
153,0.9963743792602611,0.8611162787862942,0.010112971075079174
154,0.986410373561173,0.4147524639003706,0.061335732844984385
155,0.9972605080423894,0.6951923753431897,0.008363485877265769
156,0.9980894309700427,0.6506024407206064,0.0062420409812767655
157,0.9991585968601924,0.2572413906157178,0.002757956195363246
158,0.9991449877997789,0.2945780393205667,0.00232493143443929
159,0.9926139473307659,0.5200527891540787,0.03670696543014932
160,0.9923122262218887,0.6805965041188381,0.03269575177479525
161,0.990410543408927,0.28849171863424194,0.031914279062384907
162,0.9904742455061293,0.3815695595675309,0.028090792874857096
163,0.9919208607663249,0.4746207129672492,0.023077471838715894
164,0.9915832701675954,0.46109601969486047,0.02435931239988324
165,0.9906346769526313,0.4572854186586245,0.027900765874447352
166,0.9902518291018606,0.46800033443190386,0.02881337600820393
167,0.9903092941479416,0.5048024067236361,0.028061959577645
168,0.9918576637487408,0.5191014672614951,0.02341326770176702
169,0.9922759191013021,0.5348998737284989,0.02194497579112886
170,0.9916568013440525,0.5295647888069469,0.024089137022635664
171,0.9928720977945465,0.6483955021009423,0.021394414447504357
172,0.9954969602049576,0.8268447620452916,0.012242107989659187
173,0.996019136382164,0.8414419122868578,0.011034130526662368
174,0.9964926774279256,0.8632973484430787,0.009628182302825562
175,0.9965211565488776,0.8718556424840761,0.009483186426323603
176,0.9954895931336972,0.8278561202474111,0.012449061023284717
177,0.9945480627963652,0.796017724548849,0.015253504651325881
178,0.995028403250249,0.830982517354055,0.013409575555130736
179,0.9953551949358623,0.8464499168546918,0.012548077857604034
180,0.9959838587968899,0.8536045195915752,0.010793950543940178
181,0.9969918422752819,0.8836845819864253,0.008219897624896309
182,0.9963878280819978,0.8652424541535324,0.009851393554960427
183,0.996027072525244,0.8496132406194999,0.011013745492270422
184,0.9936933200288738,0.8119009379228745,0.02597836708517627
185,0.9891173570152969,0.43101015285292604,0.04708337468023758
186,0.9974265978304163,0.7263617132332056,0.007702330977421079
187,0.9981573243281746,0.5809582722312007,0.006179020194598615
188,0.9991686574531594,0.26488293251541545,0.002630519153663336
189,0.9985319553365036,0.30715042765481,0.006231000224628049
190,0.9921962658096762,0.573995484708644,0.03745331085958135
191,0.9924837614258252,0.6364696116903419,0.03184094766596082
192,0.9901539547732722,0.3398039249842483,0.030368823384559075
193,0.9916069519060527,0.4423816853361759,0.024514063900123558
194,0.9915019010556307,0.46804362662668847,0.023927719899385223
195,0.9915334687521243,0.4739117445493346,0.024340002293176295
196,0.9910883229625499,0.4783791616784874,0.026138712454728086
197,0.9897579975553727,0.48040942978370055,0.03005113099933266
198,0.9913186893776867,0.5557076575438668,0.02466291918713408
199,0.9922970906021445,0.5574008443141576,0.021800658100749097
200,0.9917254931356725,0.5394543600980383,0.02335227395098855
201,0.9927181374636918,0.5706471461527067,0.021037505473679868
202,0.9931715713914494,0.694054706458399,0.019966193858373255
203,0.9963878512065882,0.8605793991165561,0.010019361345992121
204,0.9962528537332072,0.8518082415982462,0.01026927782980289
205,0.9967588094386526,0.879023190472351,0.008933090526037636
206,0.9969651328518272,0.888105286786167,0.008323419385960684
207,0.9956766187769137,0.8305958654008727,0.011852459952289977
208,0.9947212008087839,0.8064279496164433,0.01475909867719198
209,0.995256879096755,0.8425445429757124,0.012893632220856951
210,0.9958825140129756,0.8637652239802713,0.01108415066211096
211,0.9965249759746949,0.8693481095679982,0.009326971014630939
212,0.9968353107323724,0.8839502955314847,0.00844904409455125
213,0.9968926932260348,0.883793714563458,0.008434576981668345
214,0.9963338142724912,0.8564199617639908,0.010235856267443512
215,0.9880092787062899,0.688200902912722,0.05178012034826337
216,0.9944537531753502,0.5712740811677254,0.021880962882105726
217,0.9976856533847962,0.7572224824723708,0.007137806895448934
218,0.9983020797938444,0.5241489093323491,0.00606704197154822
219,0.999169258515593,0.2862495015226308,0.0025757251773298744
220,0.9978954404255288,0.4015432337202827,0.009701468195202494
221,0.9920275515668533,0.6140330970024361,0.03668953146018526
222,0.9925566409561669,0.6026120584287197,0.031306879495548064
223,0.9911854906830394,0.4023542728093826,0.026507178331901277
224,0.991382863373961,0.4741990717020055,0.024155963106371216
225,0.9920714268486658,0.5115822356031514,0.022533959598143964
226,0.992013597236376,0.49741898135484747,0.02299917047794145
227,0.9900786462700512,0.46163701262514284,0.029224360676323197
228,0.991009103892525,0.5325067640742647,0.026341284066547635
229,0.9913714622231504,0.5597241337909779,0.02421633114516553
230,0.9924552873980531,0.5945526798847854,0.020738743785514577
231,0.9926926510674903,0.5814223406696709,0.020814504837146187
232,0.9921544931533194,0.5609314250491558,0.022410768442124876
233,0.9939299614732644,0.7410293551099881,0.017736866573125173
234,0.996825002737366,0.8744172327059955,0.008811296144290355
235,0.9965323441623436,0.8664964679302738,0.009519480435968983
236,0.9970002700083332,0.8886963986695378,0.008326667284238237
237,0.9973228977154671,0.8992700330674792,0.007348316380221108
238,0.9954291098866683,0.8182780109097502,0.012624489913879372
239,0.9948696975184628,0.8260420821446107,0.013981699834350705
240,0.9956323693222889,0.8552322945000037,0.012037818873446947
241,0.9964245898662137,0.8816360027744314,0.009713559159546472
242,0.9968105323570696,0.8767537468218266,0.00861587273529547
243,0.9968959698631226,0.8919007000537404,0.008438281715506235
244,0.9971411351341154,0.8932187743102104,0.007714031442880502
245,0.9965022105438545,0.8587620395230681,0.009751225379596374
246,0.9854355571750821,0.572120998111702,0.06521472405072723
247,0.9968967809446221,0.6347359855971189,0.010048320506935255
248,0.998006840464941,0.8019877466468778,0.005922178276087641
249,0.998392173839566,0.4515525768578529,0.005799998831525268
250,0.9991402390371512,0.2799354885570709,0.002572565265375629
251,0.9974966157691987,0.4577764421630909,0.012020537078056918
252,0.9918199308479534,0.627575220704517,0.03678272210171118
253,0.9927748329488157,0.5600796590172575,0.029566975304532978
254,0.9906349905898144,0.4166148879667434,0.027591912603809072
255,0.9924003801206972,0.5378393491479454,0.02081246664284662
256,0.9923076446317388,0.5413071706947631,0.021328280832517914
257,0.9915673107567441,0.4936942667111114,0.02409240307518295
258,0.9909214118795258,0.4892982066619649,0.027153004909022442
259,0.9903833018463643,0.5241797410096694,0.027595050408968005
260,0.9916924638875515,0.5745090191015029,0.023614084273594186
261,0.9930085064106835,0.6113936269042665,0.01893090627690157
262,0.9922770257192449,0.5889836506697566,0.02125766091912729
263,0.9928207291094246,0.594624989425784,0.020698928646062806
264,0.9946740116594354,0.7767253654589161,0.015809265040766723
265,0.9967250785474927,0.8741926826195906,0.00921495223990985
266,0.9969866905706382,0.8881847888974607,0.00841840541124633
267,0.9971549802470977,0.8926003299941285,0.008002383301801272
268,0.9974369804763112,0.8980577163234704,0.007157481477792842
269,0.9954648636141147,0.8259223953129547,0.012442153403205411
270,0.995296172481083,0.8475686013177868,0.01277262419361806
271,0.9957260234225332,0.8578194060085491,0.01194584774838442
272,0.9967807907278049,0.889002184772882,0.008803079184947285
273,0.9969001739722878,0.8822169169804702,0.008319097982141442
274,0.9971332529852488,0.8995333619948963,0.007891036715439677
275,0.9974791080802978,0.9002837714601023,0.0068960393932808416
276,0.9965251468565738,0.8631772053962263,0.009665296533496672
277,0.985687963123595,0.5126858933539891,0.0633236214030769
278,0.9972379522743537,0.6921664920640184,0.008593005780585658
279,0.998225360395661,0.8252400950514496,0.005245852748135442
280,0.9985853335315686,0.3783578427386606,0.005189721074932487
281,0.9991261338865958,0.27461946946667914,0.0025912930478269795
282,0.9972738153367201,0.5358010150856772,0.01329918071324286
283,0.9913224675374872,0.6257377662301502,0.03887913168298409
284,0.9920121099562029,0.4984061063962256,0.03143110343202661
285,0.9917762065727749,0.47017321682577573,0.023650495117661378
286,0.9921609655182467,0.5402786723534861,0.021372464239795066
287,0.9924197708361308,0.5661146152906136,0.020528067380467
288,0.9922881614496639,0.5341788019743705,0.021962190105366302
289,0.9898755929249133,0.4650360051254744,0.029931345623166444
290,0.9908889974841777,0.5424530176141282,0.026237421436321264
291,0.9921683964430635,0.5887284252585401,0.02196517359250957
292,0.9923252706333072,0.5959071501696477,0.020884704640027497
293,0.9934052608077689,0.6367456561041654,0.01820574666421076
294,0.9927705646253328,0.6091999446297522,0.020231607669336543
295,0.9952953204617484,0.8101545113496184,0.014127051942258858
296,0.9967767511803874,0.8790466222334773,0.008954101829913706
297,0.997195556982358,0.8965775174517302,0.007802707639055883
298,0.997269836817304,0.894512469358762,0.007674419694638424
299,0.9971256936568069,0.8887359470951854,0.00796482174202481
300,0.9956712538244187,0.8361846540286033,0.012171224012979279
301,0.9955500796730236,0.8570936648522394,0.012148375075578815
302,0.9959229543421079,0.8597154434114321,0.011251400259822845
303,0.9967639214398833,0.886423634785609,0.008754574024621703
304,0.9970793356008848,0.8930842331656486,0.007831290780292295
305,0.9971582558255808,0.8982789173288706,0.007783116830325407
306,0.997483953431178,0.8951513314735455,0.007034521925930366
307,0.9967381793378364,0.8790003451002685,0.008953153518692126
308,0.9858422903215118,0.4701956578416544,0.06286544644058688
309,0.9974087485529834,0.7228218282918996,0.00787858962825866
310,0.9983265132276933,0.8357196612301153,0.004961537180363338
311,0.9988352617449232,0.2852890483280634,0.004484822338918127
312,0.9991147658215267,0.28592153789457303,0.002596861424398691
313,0.9971638508180137,0.6120030696527989,0.014246840574923
314,0.991310703684302,0.6468218859383726,0.0385056841066655
315,0.9919648445622792,0.4463598594134139,0.030373829777259494
316,0.9912363165561201,0.46566238306369995,0.024525091542483255
317,0.9924309418775038,0.5697982030896845,0.020567074303868255
318,0.9928237974085795,0.5728190831199104,0.01946497025619084
319,0.9919597268719202,0.5504321759168024,0.022115295046199
320,0.9902714316432115,0.4835022988328884,0.029249849784194273
321,0.9908483726401507,0.5456079018619323,0.025988737326192547
322,0.9917535590980755,0.569456879939463,0.02289080305696022
323,0.9934040052776102,0.6368102063520241,0.017908057705494165
324,0.9927103443164985,0.6128959426256649,0.020218802804719126
325,0.9928069133793166,0.6378150489546837,0.020369985925183333
326,0.9960679753327685,0.8445360443704991,0.011286005844359173
327,0.9968599917975615,0.8825262820729981,0.00863120272199802
328,0.9974158243678708,0.9026099833061886,0.007333953863360825
329,0.9974138362890401,0.8979699169681453,0.0073539717679003145
330,0.9968425601281881,0.8844624874148922,0.008748718963302942
331,0.9956261430927182,0.8404067446289478,0.012181015202493057
332,0.9959717215830657,0.8684365322180754,0.011152064867155502
333,0.9961057445672581,0.862572793938357,0.01067563559593312
334,0.9967339702050962,0.886495993050698,0.009093867927894603
335,0.9972955854201678,0.9016972506511172,0.007277627834026837
336,0.9972428961137755,0.8995317375387414,0.007625142838856996
337,0.9972272915449889,0.8901669036089722,0.007651271002687354
338,0.9969826171943976,0.8873397195045,0.008295771171376073
339,0.9862419642132746,0.4803321076502127,0.06007921603523761
340,0.9975292531614558,0.7397594613068689,0.00767926573773527
341,0.9982223150303988,0.7737858198603103,0.005824598579554427
342,0.9991861967461809,0.28655181487985365,0.0025419620852899782
343,0.9991124129378274,0.2986734958067349,0.00242557185868437
344,0.9948640778932281,0.5753022388984294,0.02612327308809682
345,0.9931168570238001,0.7521278151102803,0.028273333918631953
346,0.9912719548877427,0.3891766424218539,0.03036807404330955
347,0.9919777792723902,0.5032559663889645,0.022586059263817265
348,0.9926290483545003,0.5785479974959057,0.020059018077978535
349,0.992325888963509,0.5636970817634229,0.021221880099767325
350,0.9926363560533925,0.5757739650213002,0.019913404937629064
351,0.9901223612649529,0.5143000612773936,0.02893819676618091
352,0.9910105731322086,0.5624324484641203,0.02559545054811749
353,0.9926053718682247,0.5982035724131516,0.020334662100261542
354,0.9927275893045772,0.6128377366684293,0.01974500991299452
355,0.9930748352387528,0.6317164954881357,0.019404431002555823
356,0.9933733847262024,0.6737324455666686,0.018786921166229598
357,0.9965792438092766,0.8718222518212654,0.009697159510832836
358,0.9969986952520683,0.8881747496872241,0.00835325086785928
359,0.997690067940478,0.9100218577164518,0.00650194177382829
360,0.9974339151691141,0.900642499772418,0.007205400975894966
361,0.9967967454579028,0.8817930832070614,0.008743049860602486
362,0.9956589634213675,0.8445955475399444,0.0119783348144489
363,0.9962955118132687,0.8747304444732948,0.01024294002294671
364,0.9961806604622488,0.869137489851763,0.010586821279137295
365,0.9968312450233447,0.8913675869575348,0.008559708251551926
366,0.997547046079017,0.9097989380531786,0.006589125059727653
367,0.9972866134310772,0.897036211216659,0.007470760662465668
368,0.9971269717993694,0.8920787409834039,0.007981777983600308
369,0.997288653177917,0.8989694353412593,0.007514917628009481
370,0.9864710902920996,0.4532967921625754,0.05873995540333004
371,0.9976368972076194,0.7587677108596965,0.0068560570215642136
372,0.9983169932726997,0.7296064219434231,0.005641796319509399
373,0.9992275455267305,0.29115482804246023,0.0023813433978514403
374,0.9991778548357187,0.34076808405389286,0.00218839380176013
375,0.9940175713221558,0.5995814056257582,0.029263605790137075
376,0.9935382448925691,0.7709190479709822,0.027519538434879746
377,0.9912413259885323,0.3618800863684404,0.027967304776288268
378,0.9918496054269722,0.5008608005913504,0.022705056553401274
379,0.9922362952360321,0.5645020952065025,0.020800022209622262
380,0.9929834991059296,0.5792724399883975,0.01927881581839596
381,0.9915766154879044,0.5436153418165683,0.023501672493883866
382,0.9906055057543952,0.5426127159879837,0.026328788679899764
383,0.9915605464085683,0.5863647615223112,0.023853623738216388
384,0.992150353820994,0.5881901937602265,0.02133427307515445
385,0.9932877634997082,0.6302038682391009,0.018279328677116482
386,0.9929606747920845,0.6256399587173388,0.01956610114165241
387,0.9937800022863199,0.7108985888818355,0.01771350910012428
388,0.9969803221978498,0.8876190300571178,0.008551868482732735
389,0.9971196168989702,0.8904097916980287,0.008025009259524029
390,0.9977186280455035,0.9110979865375481,0.006536967200364252
391,0.9974870897429304,0.9074396266413013,0.007054975674600208
392,0.9967769828146665,0.8814901929520559,0.008841231881241762
393,0.9957798063229198,0.8475125029838917,0.011850278544521524
394,0.9964063382220627,0.8750969102641724,0.010001850629649362
395,0.996275029859818,0.8784794753536108,0.0101031468025584
396,0.9969007320414048,0.8911463016558792,0.008443511846675404
397,0.997841352956383,0.9185183956351666,0.005947529074739167
